,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.570555655503868,0.1739443316456347,0.0798144388187823,0.04637744480711403,0.029665373049937032,0.02096558636819245,0.015433447274409519,0.011481919350278856,0.00894394613071526,0.006887866560435889,0.005487162353183068,0.004619753784471459,0.003559587756046159,0.0031804980852759,0.002505846976277982,0.0022295612840216917,0.0017990696239944485,0.0015420596777095273,0.0014521061965098048,0.001246498239481868,0.00084813282274024,0.0008802590660258552,0.0008545580713973631,0.0007132026009406564,0.0005975481251124418,0.0005397208871983346,0.0004497674059986121,0.0004433421573414891,0.00031483718419902853,0.00032126243285615153,0.00025700994628492124,0.00022488370299930606,0.00025700994628492124,0.00019918270837081394,0.00014135547045670668,8.35282325425994e-05,0.0001670564650851988,0.00010922922717109152,9.637872985684546e-05,0.00010280397851396849,7.710298388547637e-05,7.067773522835334e-05,4.4976740599861214e-05,3.2126243285615154e-05,7.710298388547637e-05,3.8551491942738184e-05,3.8551491942738184e-05,6.425248657123031e-05,3.2126243285615154e-05,6.425248657123031e-05,2.570099462849212e-05,1.9275745971369092e-05,6.42524865712303e-06,1.285049731424606e-05,6.42524865712303e-06,1.9275745971369092e-05,1.9275745971369092e-05,1.285049731424606e-05,1.285049731424606e-05,6.42524865712303e-06,6.42524865712303e-06,0.0,0.0,0.0,0.0,0.0,6.42524865712303e-06,0.0,0.0,0.0,6.42524865712303e-06,6.42524865712303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5720006376534353,0.17359477124183006,0.0802104256336681,0.04669536107125777,0.0303012912482066,0.02091503267973856,0.014691535150645625,0.01117168818747011,0.008627450980392156,0.006995058185875976,0.00588554120835326,0.004482703650565917,0.003825920612147298,0.0030543599553642595,0.002518731069663638,0.002053244061852383,0.0019065837717200701,0.0014921090387374461,0.0011541527179977683,0.0010585047026940857,0.0009564801530368245,0.0007779371911366172,0.0006185238322971465,0.0005037462139327276,0.0004909931452255699,0.00046548700781125457,0.00039534512992188745,0.00037621552686115095,0.0003443328550932568,0.00026143790849673205,0.00018491949625378608,0.00024230830543599553,0.0002359317710824167,0.00015941335883947074,0.00014028375577873425,0.00015303682448589192,0.00012115415271799777,7.651841224294596e-05,9.564801530368245e-05,0.00014028375577873425,9.564801530368245e-05,7.014187788936712e-05,7.651841224294596e-05,4.463574047505181e-05,3.825920612147298e-05,4.463574047505181e-05,3.188267176789415e-05,6.3765343535788296e-06,3.825920612147298e-05,1.2753068707157659e-05,2.5506137414315318e-05,1.912960306073649e-05,1.912960306073649e-05,6.3765343535788296e-06,1.912960306073649e-05,6.3765343535788296e-06,1.2753068707157659e-05,6.3765343535788296e-06,0.0,6.3765343535788296e-06,1.2753068707157659e-05,0.0,0.0,0.0,0.0,0.0,6.3765343535788296e-06,6.3765343535788296e-06,0.0,6.3765343535788296e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.3765343535788296e-06,6.3765343535788296e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5707482993197279,0.17329611089718908,0.07956616608907714,0.04654729816454884,0.03000898472596586,0.020530098831985623,0.01484405082787832,0.011487613913489925,0.008888461044795277,0.007194198434090617,0.005801565909382621,0.004761904761904762,0.0038570145039147734,0.0033949428828135026,0.0027210884353741495,0.0024707996406109615,0.0019060454370427417,0.0015209857527916828,0.001238608651007573,0.0011551790527531767,0.0009305609036067257,0.0008663842895648826,0.0007251957386728276,0.0006289308176100629,0.0005455012193556668,0.0005775895263765884,0.0003786420228468746,0.00032730073161340006,0.0003722243614426903,0.0002887947631882942,0.0002952124245924785,0.00020536516493389808,0.0001668591965087922,0.00016044153510460789,0.00013477088948787063,0.00014760621229623926,0.00010910024387113335,0.00013477088948787063,7.701193685021179e-05,0.00010910024387113335,7.701193685021179e-05,6.417661404184315e-05,7.059427544602747e-05,0.00010910024387113335,7.701193685021179e-05,5.134129123347452e-05,4.4923629829290206e-05,3.208830702092157e-05,2.567064561673726e-05,3.208830702092157e-05,5.134129123347452e-05,4.4923629829290206e-05,1.9252984212552947e-05,1.283532280836863e-05,1.9252984212552947e-05,1.9252984212552947e-05,0.0,0.0,6.417661404184315e-06,0.0,0.0,0.0,6.417661404184315e-06,1.9252984212552947e-05,1.283532280836863e-05,1.283532280836863e-05,1.9252984212552947e-05,1.283532280836863e-05,6.417661404184315e-06,0.0,0.0,6.417661404184315e-06,0.0,0.0,0.0,0.0,6.417661404184315e-06,0.0,0.0,6.417661404184315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417661404184315e-06,6.417661404184315e-06,0.0,0.0
3,0.5697919384916973,0.17285844307108716,0.08081238822024352,0.04679315414627316,0.02999038932769847,0.02006148284399524,0.01516067643857762,0.011246395997886925,0.00885963963161211,0.007389397709986825,0.006129190348593723,0.004506196019526849,0.003742433982318909,0.0030041306796845663,0.00269862586480139,0.0021130749696086355,0.001864852307516055,0.0017439233182914642,0.001438418503408288,0.0014320538197648885,0.0010692668520911168,0.0008210441899985362,0.0008019501390683376,0.000591915578836154,0.0006746564662003475,0.0004455278550379653,0.0004327984877511663,0.00041370443682096783,0.00041370443682096783,0.0002736813966661787,0.00019730519294538465,0.00019094050930198515,0.00019094050930198515,0.00020366987658878416,0.0001463877237981886,0.0001272936728679901,0.00010183493829439208,0.0001336583565113896,0.0001336583565113896,0.0001336583565113896,6.364683643399504e-05,6.364683643399504e-05,8.910557100759306e-05,4.455278550379653e-05,3.818810186039703e-05,6.364683643399504e-05,5.728215279059554e-05,5.091746914719604e-05,5.091746914719604e-05,2.545873457359802e-05,5.728215279059554e-05,3.182341821699752e-05,2.545873457359802e-05,6.364683643399505e-06,1.9094050930198515e-05,1.272936728679901e-05,1.272936728679901e-05,1.272936728679901e-05,1.9094050930198515e-05,1.272936728679901e-05,0.0,1.272936728679901e-05,1.9094050930198515e-05,1.272936728679901e-05,6.364683643399505e-06,0.0,6.364683643399505e-06,0.0,6.364683643399505e-06,6.364683643399505e-06,6.364683643399505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272936728679901e-05,0.0,0.0,0.0,6.364683643399505e-06,0.0,6.364683643399505e-06,6.364683643399505e-06,0.0,0.0,0.0,0.0,0.0
4,0.5693797129026659,0.1737883862506991,0.0809092486998335,0.04612457170040564,0.02980900891634578,0.02033981113032522,0.01484343359668803,0.01168060582294593,0.008768490006878507,0.007058505885302493,0.005714946932635625,0.00446781565599748,0.0038571070411489035,0.0031049711681248675,0.0028735447456559333,0.002359263806836079,0.00186426840322197,0.001825697332810481,0.0014978432343128241,0.0012535597883733937,0.0011828461592856639,0.0009514197368167296,0.0008357065255822625,0.0007007077791420509,0.0005914230796428319,0.0005335664740255984,0.00045642433320262026,0.0004242817745263794,0.0003278540984976568,0.0003021400515566641,0.0002699974928804233,0.00025071195767467874,0.00019285535205744518,0.0001671413051164525,0.00011571321123446711,0.00010285618776397076,0.00012857023470496344,8.999916429347442e-05,4.499958214673721e-05,7.07136290877299e-05,8.357065255822625e-05,8.357065255822625e-05,5.785660561723356e-05,3.857107041148904e-05,6.428511735248172e-05,4.499958214673721e-05,5.142809388198538e-05,5.142809388198538e-05,1.928553520574452e-05,2.571404694099269e-05,6.4285117352481725e-06,1.2857023470496345e-05,1.2857023470496345e-05,1.928553520574452e-05,3.214255867624086e-05,1.2857023470496345e-05,1.2857023470496345e-05,1.928553520574452e-05,1.2857023470496345e-05,1.2857023470496345e-05,0.0,0.0,0.0,6.4285117352481725e-06,0.0,6.4285117352481725e-06,0.0,0.0,6.4285117352481725e-06,6.4285117352481725e-06,6.4285117352481725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4285117352481725e-06,6.4285117352481725e-06,0.0,0.0,6.4285117352481725e-06,0.0,0.0,0.0,0.0,0.0,6.4285117352481725e-06,0.0,6.4285117352481725e-06,0.0,0.0,0.0
5,0.5723936122529999,0.17299294376784868,0.08011576830970583,0.046710720094253845,0.029569582644998527,0.020445144518293698,0.015034512787019606,0.011359125078438153,0.00847132045026701,0.006761688885473895,0.005692368768168837,0.004674273566662825,0.0034961005032847978,0.0028878046281711426,0.002618873820226158,0.002253896295157965,0.001946546800363697,0.0015303443594964592,0.0012037855212775493,0.001133351262053863,0.0010116920870311319,0.0008964360264832815,0.0007683737369856698,0.0006595207909126999,0.0005762803027392524,0.000582683417214133,0.0005250553869402077,0.00048663670009092423,0.00033936506716867085,0.0003201557237440291,0.0003009463803193873,0.00026252769347010385,0.0002817370368947456,0.00022410900662082038,0.00019849654872129805,0.00015367474739713398,0.00014727163292225338,0.00011525606054785047,7.683737369856699e-05,7.04342592236864e-05,7.683737369856699e-05,6.403114474880582e-05,5.762803027392524e-05,7.683737369856699e-05,7.04342592236864e-05,5.762803027392524e-05,5.762803027392524e-05,3.8418686849283494e-05,2.5612457899522327e-05,3.201557237440291e-05,3.201557237440291e-05,3.8418686849283494e-05,6.403114474880582e-06,6.403114474880582e-06,6.403114474880582e-06,0.0,6.403114474880582e-06,6.403114474880582e-06,0.0,6.403114474880582e-06,0.0,0.0,6.403114474880582e-06,6.403114474880582e-06,6.403114474880582e-06,0.0,0.0,6.403114474880582e-06,0.0,0.0,6.403114474880582e-06,0.0,0.0,0.0,6.403114474880582e-06,0.0,0.0,6.403114474880582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.5714826215210979,0.17254713351288958,0.07999230473258946,0.04582531742978069,0.029960241118378864,0.02058484032320123,0.01540336026676927,0.011709631909708862,0.008804668462229062,0.007361805822752341,0.005598307041169681,0.004694113120430935,0.003552648454533795,0.0029755033987431062,0.002680518148005643,0.0020264204181095293,0.0017955623957932538,0.001680133384635116,0.0013979735795818906,0.001167115557265615,0.0011478773887392587,0.0008913684750545081,0.0007502885725278953,0.0007246376811594203,0.0007759394638963704,0.000596383224317045,0.0005130178273695011,0.0004040015390534821,0.0003206361421059382,0.00031422341926381944,0.0002308580223162755,0.0001731435167372066,0.00025650891368475054,0.0001603180710529691,0.00013466717968449403,0.00013466717968449403,0.00012825445684237527,8.977811978966269e-05,8.336539694754393e-05,9.619084263178146e-05,0.00010260356547390021,7.695267410542516e-05,3.847633705271258e-05,5.130178273695011e-05,3.206361421059382e-05,5.7714505579068875e-05,1.923816852635629e-05,3.847633705271258e-05,6.412722842118764e-05,2.5650891368475054e-05,1.2825445684237527e-05,2.5650891368475054e-05,5.130178273695011e-05,2.5650891368475054e-05,6.4127228421187634e-06,3.206361421059382e-05,1.923816852635629e-05,6.4127228421187634e-06,6.4127228421187634e-06,1.2825445684237527e-05,1.2825445684237527e-05,6.4127228421187634e-06,6.4127228421187634e-06,1.2825445684237527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2825445684237527e-05,6.4127228421187634e-06,6.4127228421187634e-06,6.4127228421187634e-06,6.4127228421187634e-06,0.0,6.4127228421187634e-06,6.4127228421187634e-06,6.4127228421187634e-06,6.4127228421187634e-06,0.0,0.0,0.0,0.0,6.4127228421187634e-06,0.0,0.0,6.4127228421187634e-06,0.0,0.0,6.4127228421187634e-06,0.0,6.4127228421187634e-06
7,0.5706144460805875,0.1747209526177226,0.07996277243375215,0.04646433739394287,0.029966915912872195,0.020762017683093967,0.014744411084125376,0.011327634455897446,0.00858656365340116,0.006667814091653758,0.0054693924384693355,0.0044430845333486325,0.0037100074582624163,0.003027927049269154,0.0026390774703103784,0.0022629770578748414,0.0017530103969452997,0.0016127695651896757,0.0014151574840794783,0.0011537995703530882,0.0010900537377368953,0.0008733179068418402,0.0007585754081326934,0.0007139533253013585,0.0006629566592084043,0.0005227158274527803,0.000516341244191161,0.00037610041243553704,0.00041434791200525264,0.00031872916308096357,0.00027410708024962866,0.00031872916308096357,0.00023585958067991305,0.00017211374806372034,0.00019123749784857814,0.00010836791544752761,0.00010836791544752761,0.00010836791544752761,0.00010199333218590835,0.00012111708197076617,7.012041587781199e-05,7.649499913943125e-05,7.012041587781199e-05,6.374583261619271e-05,5.7371249354573444e-05,3.187291630809636e-05,3.187291630809636e-05,3.187291630809636e-05,3.824749956971563e-05,1.9123749784857814e-05,6.374583261619272e-06,1.9123749784857814e-05,1.9123749784857814e-05,1.2749166523238544e-05,3.187291630809636e-05,1.2749166523238544e-05,1.2749166523238544e-05,1.2749166523238544e-05,6.374583261619272e-06,6.374583261619272e-06,0.0,6.374583261619272e-06,6.374583261619272e-06,0.0,6.374583261619272e-06,0.0,6.374583261619272e-06,1.2749166523238544e-05,6.374583261619272e-06,6.374583261619272e-06,6.374583261619272e-06,0.0,6.374583261619272e-06,0.0,6.374583261619272e-06,6.374583261619272e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.5704901885537391,0.17308823905646378,0.080512702433034,0.04637091616138358,0.030316985186890782,0.02103000997774196,0.014640417530125106,0.011295315578069435,0.008743316192084325,0.006984419372169775,0.005788369534627882,0.004541151789597565,0.003754445211963057,0.0031404303221019775,0.0027182950853224855,0.002238595952618518,0.0017461048430424439,0.0014774733287282217,0.0012280297797221582,0.0011129019878732059,0.0010169621613324122,0.000831478496686878,0.0007227466932739786,0.0005948269245529205,0.0006268068667331849,0.0005180750633202855,0.00044771919052370354,0.00039655128303528025,0.0003901552945992274,0.00035817535241896285,0.00029421546805843377,0.0002494435490060634,0.00022385959526185177,0.00018548366464553431,0.00016629569933737559,0.0001598997109013227,0.00014071174559316397,0.00011512779184895233,0.00014071174559316397,9.593982654079362e-05,8.314784966868779e-05,9.593982654079362e-05,8.954383810474071e-05,7.035587279658198e-05,8.954383810474071e-05,5.116790748842326e-05,5.116790748842326e-05,5.7563895924476166e-05,3.8375930616317444e-05,5.116790748842326e-05,3.8375930616317444e-05,1.2791976872105815e-05,2.558395374421163e-05,1.2791976872105815e-05,2.558395374421163e-05,0.0,3.197994218026454e-05,3.197994218026454e-05,2.558395374421163e-05,1.2791976872105815e-05,1.9187965308158722e-05,6.395988436052908e-06,1.2791976872105815e-05,2.558395374421163e-05,3.197994218026454e-05,6.395988436052908e-06,6.395988436052908e-06,6.395988436052908e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2791976872105815e-05,6.395988436052908e-06,1.9187965308158722e-05,0.0,6.395988436052908e-06,6.395988436052908e-06,0.0,6.395988436052908e-06,6.395988436052908e-06,0.0,6.395988436052908e-06,0.0,6.395988436052908e-06,0.0,1.2791976872105815e-05,6.395988436052908e-06,0.0,0.0,0.0,0.0
9,0.5691593131871682,0.1737768245888296,0.0803413392591827,0.04611697523287813,0.02968953889484632,0.0205682097130528,0.015232361339000787,0.011601917287890338,0.008953372695443211,0.006795777832327748,0.005872017157401067,0.004767380266404827,0.00394697742923218,0.0030425963488843813,0.002700223511324143,0.002215733646852108,0.0019637989173266496,0.00155682743117014,0.0013565716205216987,0.0011175566207154946,0.0010981770261366132,0.0009302205397863077,0.0007428844588571207,0.0006782858102608493,0.0005749279725068151,0.0004974095941912895,0.00041989121587576386,0.0004909497293316624,0.000426351080735391,0.000329453107840984,0.00028423405382359404,0.00023255513494657693,0.0002454748646658312,0.00015503675663105127,0.00020671567550806837,0.00018733608092918696,0.0001227374323329156,0.00014211702691179702,0.00012919729719254274,0.0001614966214906784,9.689797289440705e-05,0.0001227374323329156,9.043810803477991e-05,7.751837831552563e-05,7.751837831552563e-05,8.397824317515277e-05,7.751837831552563e-05,5.813878373664423e-05,4.5219054017389955e-05,4.5219054017389955e-05,4.5219054017389955e-05,1.2919729719254273e-05,1.937959457888141e-05,3.2299324298135685e-05,1.937959457888141e-05,2.5839459438508547e-05,5.1678918877017094e-05,3.2299324298135685e-05,1.2919729719254273e-05,3.2299324298135685e-05,3.2299324298135685e-05,6.459864859627137e-06,1.937959457888141e-05,6.459864859627137e-06,6.459864859627137e-06,1.2919729719254273e-05,1.2919729719254273e-05,6.459864859627137e-06,0.0,6.459864859627137e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
